GENEID,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL
ENSMUSG00000035711,192.027020634981,-1.10992401077476,0.154564388033302,1.76668342471492e-13,1.05729521283938e-12,Dok3
ENSMUSG00000049625,371.478896796884,-2.77968188849149,0.154030544844742,8.38581533400414e-74,2.46945616773377e-72,Tifab
ENSMUSG00000035493,411.361915021396,-2.7817893007601,0.137269651413282,1.82140126501508e-92,6.9886179572426e-91,Tgfbi
ENSMUSG00000014164,292.685036489901,2.14918180537363,0.165142204341674,1.39759186674779e-39,2.13369100359933e-38,Klhl3
ENSMUSG00000021552,48.9682872937684,-1.30091499184096,0.38194038559684,0.00012273139924648,0.000332390427236034,Gkap1
ENSMUSG00000050345,279.588448925175,-1.65594845369052,0.13449312861142,1.24169052397434e-35,1.73636041135299e-34,4930486L24Rik
ENSMUSG00000074874,1584.30212974468,-2.13643860078237,0.0898860733088637,8.02316379621719e-126,4.44785927464311e-124,Ctla2b
ENSMUSG00000044258,6258.51343515257,-1.95146982885075,0.0483548454124879,0,0,Ctla2a
ENSMUSG00000021470,3502.80940657684,1.18209594419668,0.0535935662137959,2.3277271848004e-108,1.06338223122641e-106,Ercc6l2
ENSMUSG00000021611,342.866436139091,1.78988871471506,0.12724844541843,9.34824828727694e-46,1.6399438267928e-44,Tert
ENSMUSG00000021575,4.49752266377929,2.96171772864362,1.7396880488659,0.00400910090403384,0.00852378516214537,Ahrr
ENSMUSG00000021587,49.7781628040866,5.21433653906243,0.553139182439107,2.14456269253178e-21,1.87579997890287e-20,Pcsk1
ENSMUSG00000005583,150.042912069329,-2.63537647255255,0.213512158638215,4.97171480328516e-36,6.99633000953714e-35,Mef2c
ENSMUSG00000021613,9.83466615315071,3.60110393617835,0.882448410361092,4.0720827907468e-06,1.32598047061567e-05,Hapln1
ENSMUSG00000021703,2421.04076603646,1.61444585583346,0.0612071179026754,4.56741739011454e-154,3.09353165666106e-152,Serinc5
